hardware,embedding_index,gate_name,probability
santiago,1,CNOT,0.991392
santiago,1,CNOT,0.992125
santiago,1,SX,0.999751
santiago,1,RZ,1.000000
santiago,1,SX,0.999690
santiago,1,RZ,1.000000
santiago,2,RZ,1.000000
santiago,2,CNOT,0.991392
santiago,2,SX,0.999613
santiago,2,SX,0.999751
santiago,2,CNOT,0.992850
santiago,2,RZ,1.000000
santiago,3,CNOT,0.991392
santiago,3,SX,0.999613
santiago,3,CNOT,0.992850
santiago,3,RZ,1.000000
santiago,3,SX,0.999724
santiago,3,RZ,1.000000
santiago,4,CNOT,0.993500
santiago,4,RZ,1.000000
santiago,4,SX,0.999724
santiago,4,RZ,1.000000
santiago,4,SX,0.999613
santiago,4,CNOT,0.992850
santiago,5,CNOT,0.992850
santiago,5,SX,0.999724
santiago,5,CNOT,0.993500
santiago,5,SX,0.999733
santiago,5,RZ,1.000000
santiago,5,RZ,1.000000
singapore,0,CNOT,0.986403
singapore,0,U2,0.999338
singapore,0,CNOT,0.983353
singapore,0,U2,0.996372
singapore,1,CNOT,0.982587
singapore,1,U2,0.999338
singapore,1,CNOT,0.983353
singapore,1,U2,0.996372
singapore,2,CNOT,0.983400
singapore,2,CNOT,0.974069
singapore,2,U2,0.999502
singapore,2,U2,0.999237
singapore,3,CNOT,0.983400
singapore,3,CNOT,0.974069
singapore,3,U2,0.999502
singapore,3,U2,0.999597
sydney,0,CNOT,0.968252
sydney,0,RZ,1.000000
sydney,0,SX,0.996111
sydney,0,CNOT,0.992298
sydney,0,SX,0.999709
sydney,0,RZ,1.000000
sydney,1,CNOT,0.968252
sydney,1,SX,0.999709
sydney,1,CNOT,0.992298
sydney,1,RZ,1.000000
sydney,1,SX,0.999727
sydney,1,RZ,1.000000
sydney,2,CNOT,0.989993
sydney,2,CNOT,0.988329
sydney,2,SX,0.999444
sydney,2,SX,0.999485
sydney,2,RZ,1.000000
sydney,2,RZ,1.000000
sydney,3,CNOT,0.988329
sydney,3,CNOT,0.975227
sydney,3,SX,0.999444
sydney,3,SX,0.999485
sydney,3,RZ,1.000000
sydney,3,RZ,1.000000
toronto,0,CNOT,0.976419
toronto,0,SX,0.996214
toronto,0,CNOT,0.974801
toronto,0,SX,0.998319
toronto,0,RZ,1.000000
toronto,0,RZ,1.000000
toronto,1,CNOT,0.976419
toronto,1,RZ,1.000000
toronto,1,SX,0.997812
toronto,1,SX,0.998319
toronto,1,CNOT,0.974801
toronto,1,RZ,1.000000
toronto,2,CNOT,0.992191
toronto,2,CNOT,0.984099
toronto,2,SX,0.999604
toronto,2,SX,0.999597
toronto,2,RZ,1.000000
toronto,2,RZ,1.000000
toronto,3,CNOT,0.984099
toronto,3,SX,0.999604
toronto,3,CNOT,0.947815
toronto,3,SX,0.999597
toronto,3,RZ,1.000000
toronto,3,RZ,1.000000
valencia,0,CNOT,0.990843
valencia,0,SX,0.999525
valencia,0,RZ,1.000000
valencia,0,SX,0.999188
valencia,0,CNOT,0.987066
valencia,0,RZ,1.000000
valencia,1,SX,0.999525
valencia,1,RZ,1.000000
valencia,1,SX,0.999188
valencia,1,CNOT,0.987066
valencia,1,CNOT,0.986714
valencia,1,RZ,1.000000
valencia,2,CNOT,0.987066
valencia,2,SX,0.999188
valencia,2,CNOT,0.983799
valencia,2,SX,0.999106
valencia,2,RZ,1.000000
valencia,2,RZ,1.000000
valencia,3,CNOT,0.983799
valencia,3,SX,0.999188
valencia,3,CNOT,0.987066
valencia,3,RZ,1.000000
valencia,3,SX,0.999525
valencia,3,RZ,1.000000
vigo,0,SX,0.999247
vigo,0,RZ,1.000000
vigo,0,SX,0.999078
vigo,0,CNOT,0.988379
vigo,0,CNOT,0.991763
vigo,0,RZ,1.000000
vigo,1,CNOT,0.984984
vigo,1,SX,0.999247
vigo,1,RZ,1.000000
vigo,1,SX,0.999078
vigo,1,CNOT,0.988379
vigo,1,RZ,1.000000
vigo,2,CNOT,0.991087
vigo,2,SX,0.999078
vigo,2,CNOT,0.988379
vigo,2,RZ,1.000000
vigo,2,SX,0.999247
vigo,2,RZ,1.000000
vigo,3,CNOT,0.988379
vigo,3,SX,0.999078
vigo,3,CNOT,0.991087
vigo,3,SX,0.999054
vigo,3,RZ,1.000000
vigo,3,RZ,1.000000
washington,0,CNOT,0.934512
washington,0,CNOT,0.912503
washington,0,RZ,1.000000
washington,0,SX,0.996572
washington,0,SX,0.997408
washington,0,RZ,1.000000
washington,1,CNOT,0.912503
washington,1,RZ,1.000000
washington,1,SX,0.996572
washington,1,SX,0.997408
washington,1,CNOT,0.500000
washington,1,RZ,1.000000
washington,2,CNOT,0.990307
washington,2,CNOT,0.978597
washington,2,SX,0.999615
washington,2,SX,0.999079
washington,2,RZ,1.000000
washington,2,RZ,1.000000
washington,3,CNOT,0.978597
washington,3,CNOT,0.990307
washington,3,SX,0.999615
washington,3,RZ,1.000000
washington,3,SX,0.999725
washington,3,RZ,1.000000
yorktown,0,CNOT,0.973537
yorktown,0,RZ,1.000000
yorktown,0,SX,0.998043
yorktown,0,SX,0.999074
yorktown,0,CNOT,0.972906
yorktown,0,RZ,1.000000
yorktown,1,CNOT,0.972906
yorktown,1,SX,0.998043
yorktown,1,RZ,1.000000
yorktown,1,CNOT,0.973537
yorktown,1,SX,0.997566
yorktown,1,RZ,1.000000
yorktown,2,CNOT,0.972158
yorktown,2,CNOT,0.973537
yorktown,2,SX,0.997566
yorktown,2,RZ,1.000000
yorktown,2,SX,0.998043
yorktown,2,RZ,1.000000
yorktown,3,CNOT,0.977830
yorktown,3,RZ,1.000000
yorktown,3,SX,0.999074
yorktown,3,RZ,1.000000
yorktown,3,SX,0.998043
yorktown,3,CNOT,0.972906
yorktown,4,CNOT,0.950693
yorktown,4,RZ,1.000000
yorktown,4,CNOT,0.972158
yorktown,4,SX,0.999074
yorktown,4,SX,0.997566
yorktown,4,RZ,1.000000
yorktown,5,CNOT,0.980177
yorktown,5,RZ,1.000000
yorktown,5,SX,0.999406
yorktown,5,RZ,1.000000
yorktown,5,SX,0.999074
yorktown,5,CNOT,0.977830
yorktown,6,CNOT,0.977830
yorktown,6,SX,0.999406
yorktown,6,CNOT,0.980177
yorktown,6,SX,0.995158
yorktown,6,RZ,1.000000
yorktown,6,RZ,1.000000
yorktown,7,CNOT,0.950693
yorktown,7,CNOT,0.980177
yorktown,7,SX,0.995158
yorktown,7,SX,0.999406
yorktown,7,RZ,1.000000
yorktown,7,RZ,1.000000
perfect_hardware,0,CNOT,0.000000
perfect_hardware,0,CNOT,0.000000
perfect_hardware,0,H,0.000000
perfect_hardware,0,H,0.000000
